,date,subject,period,reg,behavior,receptor,duration,macro_bhv
6882,2019-05-01,Hadia,pregame,2,alim,[],10.0,feeding
6883,2019-05-01,Hadia,pregame,2,cam,[],2.0,moving
6884,2019-05-01,Hadia,pregame,2,forr,[],5.0,feeding
6885,2019-05-01,Hadia,pregame,2,tre,[],22.0,moving
6886,2019-05-01,Hadia,pregame,2,alim,[],32.0,feeding
6887,2019-05-01,Hadia,pregame,2,tre,[],9.0,moving
6888,2019-05-01,Hadia,pregame,2,bra,[],7.0,moving
6889,2019-05-01,Hadia,pregame,2,alim,[],33.0,feeding
6890,2019-05-01,Hadia,pregame,2,tre,[],6.0,moving
6891,2019-05-01,Hadia,pregame,2,alim,[],88.0,feeding
6892,2019-05-01,Hadia,pregame,2,bra,[],18.0,moving
6893,2019-05-01,Hadia,pregame,2,alim,[],37.0,feeding
6894,2019-05-01,Hadia,pregame,2,bra,[],6.0,moving
6895,2019-05-01,Hadia,pregame,2,alim,[],103.0,feeding
6896,2019-05-01,Hadia,pregame,2,cam,[],13.0,moving
6897,2019-05-01,Hadia,pregame,2,alim,[],26.0,feeding
6898,2019-05-03,Hadia,pregame,1,jun,['Jawie'],600.0,social
6899,2019-05-03,Hadia,pregame,2,jexp,[],58.0,playing
6900,2019-05-03,Hadia,pregame,2,bra,[],2.0,moving
6901,2019-05-03,Hadia,pregame,2,aprox,['Jawie'],5.0,social
6902,2019-05-03,Hadia,pregame,2,jun,['Jawie'],29.0,social
6903,2019-05-03,Hadia,pregame,2,solj,['Jawie'],6.0,social
6904,2019-05-03,Hadia,pregame,2,bra,[],10.0,moving
6905,2019-05-03,Hadia,pregame,2,cam,[],5.0,moving
6906,2019-05-03,Hadia,pregame,2,jexp,[],25.0,playing
6907,2019-05-03,Hadia,pregame,2,sen,[],14.0,resting
6908,2019-05-03,Hadia,pregame,2,ins,[],23.0,exploring
6909,2019-05-03,Hadia,pregame,2,bra,[],2.0,moving
6910,2019-05-03,Hadia,pregame,2,jexp,[],21.0,playing
6911,2019-05-03,Hadia,pregame,2,jacrob,[],10.0,playing
6912,2019-05-03,Hadia,pregame,2,aprox,['Jawie'],5.0,social
6913,2019-05-03,Hadia,pregame,2,jun,['Jawie'],10.0,social
6914,2019-05-03,Hadia,pregame,2,mama,['Jawie'],385.0,
6915,2019-05-06,Hadia,pregame,2,jun,['Jawie'],30.0,social
6916,2019-05-06,Hadia,pregame,2,alogroo,['Jawie'],115.0,social
6917,2019-05-06,Hadia,pregame,2,jun,['Jawie'],55.0,social
6918,2019-05-06,Hadia,pregame,2,mama,['Jawie'],13.0,
6919,2019-05-06,Hadia,pregame,2,jun,['Jawie'],42.0,social
6920,2019-05-06,Hadia,pregame,2,alogroo,['Jawie'],164.0,social
6921,2019-05-06,Hadia,pregame,2,cam,[],3.0,moving
6922,2019-05-06,Hadia,pregame,2,jacrob,[],5.0,playing
6923,2019-05-06,Hadia,pregame,2,forr,[],28.0,feeding
6924,2019-05-06,Hadia,pregame,2,jacrob,[],7.0,playing
6925,2019-05-06,Hadia,pregame,2,lucha,['Popo'],34.0,social-playing
6926,2019-05-06,Hadia,pregame,2,jacrob,[],13.0,playing
6927,2019-05-06,Hadia,pregame,2,forr,[],67.0,feeding
6928,2019-05-06,Hadia,pregame,2,alim,[],24.0,feeding
6929,2019-05-06,Hadia,pregame,1,jun,['Jawie'],600.0,social
6930,2019-05-07,Hadia,pregame,2,alim,[],50.0,feeding
6931,2019-05-07,Hadia,pregame,2,forr,[],6.0,feeding
6932,2019-05-07,Hadia,pregame,2,tum,[],34.0,resting
6933,2019-05-07,Hadia,pregame,2,ins,[],60.0,exploring
6934,2019-05-07,Hadia,pregame,2,tum,[],10.0,resting
6935,2019-05-07,Hadia,pregame,2,alim,[],3.0,feeding
6936,2019-05-07,Hadia,pregame,2,jacrob,[],15.0,playing
6937,2019-05-07,Hadia,pregame,2,alim,[],18.0,feeding
6938,2019-05-07,Hadia,pregame,2,groo,[],22.0,grooming
6939,2019-05-07,Hadia,pregame,2,jacrob,[],19.0,playing
6940,2019-05-07,Hadia,pregame,2,tum,[],16.0,resting
6941,2019-05-07,Hadia,pregame,2,jacrob,[],24.0,playing
6942,2019-05-07,Hadia,pregame,2,forr,[],15.0,feeding
6943,2019-05-07,Hadia,pregame,2,jacrob,[],14.0,playing
6944,2019-05-07,Hadia,pregame,2,alim,[],20.0,feeding
6945,2019-05-07,Hadia,pregame,2,jacrob,[],27.0,playing
6946,2019-05-07,Hadia,pregame,2,sen,[],10.0,resting
6947,2019-05-07,Hadia,pregame,2,groo,[],41.0,grooming
6948,2019-05-07,Hadia,pregame,2,jacrob,[],33.0,playing
6949,2019-05-07,Hadia,pregame,2,forr,[],27.0,feeding
6950,2019-05-07,Hadia,pregame,2,tre,[],15.0,moving
6951,2019-05-07,Hadia,pregame,2,alim,[],23.0,feeding
6952,2019-05-07,Hadia,pregame,2,jacrob,[],14.0,playing
6953,2019-05-07,Hadia,pregame,2,alim,[],14.0,feeding
6954,2019-05-07,Hadia,pregame,2,jacrob,[],23.0,playing
6955,2019-05-07,Hadia,pregame,2,groo,[],47.0,grooming
6956,2019-05-20,Hadia,game,1,forr,[],55.0,feeding
6957,2019-05-20,Hadia,game,1,cam,[],16.0,moving
6958,2019-05-20,Hadia,game,1,forr,[],13.0,feeding
6959,2019-05-20,Hadia,game,1,alim,[],13.0,feeding
6960,2019-05-20,Hadia,game,1,cam,[],5.0,moving
6961,2019-05-20,Hadia,game,1,forr,[],20.0,feeding
6962,2019-05-20,Hadia,game,1,tre,[],3.0,moving
6963,2019-05-20,Hadia,game,1,jacrob,[],13.0,playing
6964,2019-05-20,Hadia,game,1,aprox,"['Jawie', 'Storma']",5.0,social
6965,2019-05-20,Hadia,game,1,jun,"['Jawie', 'Storma']",75.0,social
6966,2019-05-20,Hadia,game,1,alim,[],39.0,feeding
6967,2019-05-20,Hadia,game,1,aprox,['Storma'],5.0,social
6968,2019-05-20,Hadia,game,1,alogroo,['Storma'],13.0,social
6969,2019-05-20,Hadia,game,1,jun,['Storma'],30.0,social
6970,2019-05-20,Hadia,game,1,alim,[],213.0,feeding
6971,2019-05-20,Hadia,game,1,jacrob,[],11.0,playing
6972,2019-05-20,Hadia,game,1,aprox,['Storma'],5.0,social
6973,2019-05-20,Hadia,game,1,jun,['Storma'],5.0,social
6974,2019-05-20,Hadia,game,1,alim,[],71.0,feeding
6975,2019-05-20,Hadia,game,2,alogroo,['Jawie'],50.0,social
6976,2019-05-20,Hadia,game,2,jun,['Jawie'],29.0,social
6977,2019-05-20,Hadia,game,2,alim,[],47.0,feeding
6978,2019-05-20,Hadia,game,2,cam,[],8.0,moving
6979,2019-05-20,Hadia,game,2,forr,[],8.0,feeding
6980,2019-05-20,Hadia,game,2,alim,[],163.0,feeding
6981,2019-05-20,Hadia,game,2,cam,[],12.0,moving
6982,2019-05-20,Hadia,game,2,forr,[],8.0,feeding
6983,2019-05-20,Hadia,game,2,aprox,"['Locky', 'Storma']",3.0,social
6984,2019-05-20,Hadia,game,2,pub,[],107.0,interacting with public
6985,2019-05-20,Hadia,game,2,jun,"['Locky', 'Storma']",21.0,social
6986,2019-05-20,Hadia,game,2,alogroo,['Locky'],26.0,social
6987,2019-05-20,Hadia,game,2,pub,[],29.0,interacting with public
6988,2019-05-20,Hadia,game,2,cam,[],10.0,moving
6989,2019-05-20,Hadia,game,2,alim,[],29.0,feeding
6990,2019-05-20,Hadia,game,2,solj,['Popo'],2.0,social
6991,2019-05-20,Hadia,game,2,lucha,['Popo'],33.0,social-playing
6992,2019-05-20,Hadia,game,2,alim,[],12.0,feeding
6993,2019-05-22,Hadia,game,1,alogroo,['Jawie'],32.0,social
6994,2019-05-22,Hadia,game,1,jun,['Jawie'],15.0,social
6995,2019-05-22,Hadia,game,1,mama,['Jawie'],90.0,
6996,2019-05-22,Hadia,game,1,jun,['Jawie'],33.0,social
6997,2019-05-22,Hadia,game,1,mama,['Jawie'],175.0,
6998,2019-05-22,Hadia,game,1,alogroo,['Jawie'],105.0,social
6999,2019-05-22,Hadia,game,1,jun,['Jawie'],30.0,social
7000,2019-05-22,Hadia,game,1,sen,[],14.0,resting
7001,2019-05-22,Hadia,game,1,aprox,['Jawie'],2.0,social
7002,2019-05-22,Hadia,game,1,alogroo,['Jawie'],64.0,social
7003,2019-05-22,Hadia,game,1,jun,['Jawie'],17.0,social
7004,2019-05-22,Hadia,game,1,alogroo,['Jawie'],63.0,social
7005,2019-05-22,Hadia,game,2,lucha,['Storma'],87.0,social-playing
7006,2019-05-22,Hadia,game,2,jexp,[],18.0,playing
7007,2019-05-22,Hadia,game,2,lucha,['Storma'],20.0,social-playing
7008,2019-05-22,Hadia,game,2,jexp,[],21.0,playing
7009,2019-05-22,Hadia,game,2,lucha,['Storma'],241.0,social-playing
7010,2019-05-22,Hadia,game,2,cam,[],14.0,moving
7011,2019-05-22,Hadia,game,2,jacrob,[],8.0,playing
7012,2019-05-22,Hadia,game,2,jexp,[],189.0,playing
7013,2019-05-22,Hadia,game,2,lucha,['Storma'],2.0,social-playing
7014,2019-05-23,Hadia,game,1,lucha,['Popo'],16.0,social-playing
7015,2019-05-23,Hadia,game,1,jun,['Popo'],14.0,social
7016,2019-05-23,Hadia,game,1,cam,[],21.0,moving
7017,2019-05-23,Hadia,game,1,aprox,['Jawie'],5.0,social
7018,2019-05-23,Hadia,game,1,jun,['Jawie'],8.0,social
7019,2019-05-23,Hadia,game,1,solj,['Jawie'],17.0,social
7020,2019-05-23,Hadia,game,1,jun,['Jawie'],19.0,social
7021,2019-05-23,Hadia,game,1,mama,['Jawie'],51.0,
7022,2019-05-23,Hadia,game,1,tre,[],2.0,moving
7023,2019-05-23,Hadia,game,1,tum,[],11.0,resting
7024,2019-05-23,Hadia,game,1,tre,[],2.0,moving
7025,2019-05-23,Hadia,game,1,bra,[],23.0,moving
7026,2019-05-23,Hadia,game,1,jun,['Jawie'],6.0,social
7027,2019-05-23,Hadia,game,1,sen,[],30.0,resting
7028,2019-05-23,Hadia,game,1,groo,[],36.0,grooming
7029,2019-05-23,Hadia,game,1,cam,[],2.0,moving
7030,2019-05-23,Hadia,game,1,sen,[],4.0,resting
7031,2019-05-23,Hadia,game,1,groo,[],58.0,grooming
7032,2019-05-23,Hadia,game,1,tre,[],5.0,moving
7033,2019-05-23,Hadia,game,1,bra,[],15.0,moving
7034,2019-05-23,Hadia,game,1,jacrob,[],15.0,playing
7035,2019-05-23,Hadia,game,1,jexp,[],245.0,playing
7036,2019-05-23,Hadia,game,2,jacrob,[],117.0,playing
7037,2019-05-23,Hadia,game,2,aprox,['Popo'],2.0,social
7038,2019-05-23,Hadia,game,2,jacrob,[],105.0,playing
7039,2019-05-23,Hadia,game,2,huir,['Storma'],8.0,agonistic
7040,2019-05-23,Hadia,game,2,bra,[],36.0,moving
7041,2019-05-23,Hadia,game,2,jacrob,[],15.0,playing
7042,2019-05-23,Hadia,game,2,huir,['Storma'],18.0,agonistic
7043,2019-05-23,Hadia,game,2,jacrob,[],4.0,playing
7044,2019-05-23,Hadia,game,2,jexp,[],30.0,playing
7045,2019-05-23,Hadia,game,2,huir,['Storma'],10.0,agonistic
7046,2019-05-23,Hadia,game,2,bra,[],45.0,moving
7047,2019-05-23,Hadia,game,2,huir,['Storma'],14.0,agonistic
7048,2019-05-23,Hadia,game,2,jacrob,[],10.0,playing
7049,2019-05-23,Hadia,game,2,bra,[],23.0,moving
7050,2019-05-23,Hadia,game,2,huir,['Storma'],8.0,agonistic
7051,2019-05-23,Hadia,game,2,lucha,['Popo'],12.0,social-playing
7052,2019-05-23,Hadia,game,2,cam,[],6.0,moving
7053,2019-05-23,Hadia,game,2,cuad,[],7.0,
7054,2019-05-23,Hadia,game,2,jacrob,[],7.0,playing
7055,2019-05-23,Hadia,game,2,cam,[],15.0,moving
7056,2019-05-23,Hadia,game,2,jacrob,[],29.0,playing
7057,2019-05-23,Hadia,game,2,cam,[],1.0,moving
7058,2019-05-23,Hadia,game,2,aprox,['Locky'],2.0,social
7059,2019-05-23,Hadia,game,2,jun,['Locky'],31.0,social
7060,2019-05-23,Hadia,game,2,forr,[],22.0,feeding
7061,2019-05-23,Hadia,game,2,aprox,"['Jawie', 'Storma']",2.0,social
7062,2019-05-23,Hadia,game,2,jun,"['Jawie', 'Storma']",9.0,social
7063,2019-05-23,Hadia,game,2,forr,[],13.0,feeding
7064,2019-05-24,Hadia,game,2,jexp,[],37.0,playing
7065,2019-05-24,Hadia,game,2,bra,[],7.0,moving
7066,2019-05-24,Hadia,game,2,jexp,[],9.0,playing
7067,2019-05-24,Hadia,game,2,tre,[],6.0,moving
7068,2019-05-24,Hadia,game,2,aprox,['Jawie'],3.0,social
7069,2019-05-24,Hadia,game,2,jun,['Jawie'],38.0,social
7070,2019-05-24,Hadia,game,2,bra,[],32.0,moving
7071,2019-05-24,Hadia,game,2,aprox,['Jawie'],4.0,social
7072,2019-05-24,Hadia,game,2,jun,['Jawie'],54.0,social
7073,2019-05-24,Hadia,game,2,bra,[],24.0,moving
7074,2019-05-24,Hadia,game,2,jexp,[],21.0,playing
7075,2019-05-24,Hadia,game,2,bra,[],25.0,moving
7076,2019-05-24,Hadia,game,2,aprox,['Jawie'],10.0,social
7077,2019-05-24,Hadia,game,2,jun,['Jawie'],45.0,social
7078,2019-05-24,Hadia,game,2,bra,[],30.0,moving
7079,2019-05-24,Hadia,game,2,jexp,[],15.0,playing
7080,2019-05-27,Hadia,game,1,cam,[],20.0,moving
7081,2019-05-27,Hadia,game,1,cuad,[],10.0,
7082,2019-05-27,Hadia,game,1,forr,[],16.0,feeding
7083,2019-05-27,Hadia,game,1,alim,[],42.0,feeding
7084,2019-05-27,Hadia,game,1,forr,[],15.0,feeding
7085,2019-05-27,Hadia,game,1,alim,[],212.0,feeding
7086,2019-05-27,Hadia,game,1,forr,[],15.0,feeding
7087,2019-05-27,Hadia,game,1,alim,[],157.0,feeding
7088,2019-05-27,Hadia,game,1,forr,[],108.0,feeding
7089,2019-05-27,Hadia,game,1,alim,[],5.0,feeding
7090,2019-05-27,Hadia,game,2,jun,['Locky'],17.0,social
7091,2019-05-27,Hadia,game,2,ins,[],9.0,exploring
7092,2019-05-27,Hadia,game,2,cam,[],8.0,moving
7093,2019-05-27,Hadia,game,2,cuad,[],17.0,
7094,2019-05-27,Hadia,game,2,forr,[],10.0,feeding
7095,2019-05-27,Hadia,game,2,aprox,['Locky'],5.0,social
7096,2019-05-27,Hadia,game,2,jun,['Locky'],19.0,social
7097,2019-05-27,Hadia,game,2,aprox,['Storma'],5.0,social
7098,2019-05-27,Hadia,game,2,ins,[],34.0,exploring
7099,2019-05-27,Hadia,game,2,jexp,[],8.0,playing
7100,2019-05-27,Hadia,game,2,con,['Locky'],49.0,agonistic
7101,2019-05-27,Hadia,game,2,ins,[],9.0,exploring
7102,2019-05-27,Hadia,game,2,jun,"['Locky', 'Storma']",14.0,social
7103,2019-05-27,Hadia,game,2,aprox,['Storma'],4.0,social
7104,2019-05-27,Hadia,game,2,con,['Storma'],30.0,agonistic
7105,2019-05-27,Hadia,game,2,aprox,['Locky'],5.0,social
7106,2019-05-27,Hadia,game,2,jun,['Locky'],14.0,social
7107,2019-05-27,Hadia,game,2,aprox,['Storma'],4.0,social
7108,2019-05-27,Hadia,game,2,jexp,[],64.0,playing
7109,2019-05-27,Hadia,game,2,aprox,['Locky'],5.0,social
7110,2019-05-27,Hadia,game,2,con,['Locky'],32.0,agonistic
7111,2019-05-27,Hadia,game,2,roba,['Locky'],5.0,
7112,2019-05-27,Hadia,game,2,con,"['Locky', 'Storma']",73.0,agonistic
7113,2019-05-27,Hadia,game,2,jun,['Locky'],11.0,social
7114,2019-05-27,Hadia,game,2,con,['Locky'],17.0,agonistic
7115,2019-05-27,Hadia,game,2,con,['Storma'],24.0,agonistic
7116,2019-05-27,Hadia,game,2,jexp,[],31.0,playing
7117,2019-05-27,Hadia,game,2,con,['Locky'],11.0,agonistic
7118,2019-05-27,Hadia,game,2,jexp,[],39.0,playing
7119,2019-05-27,Hadia,game,2,con,['Storma'],24.0,agonistic
7120,2019-05-27,Hadia,game,2,cam,[],6.0,moving
7121,2019-05-27,Hadia,game,2,jacrob,[],10.0,playing
7122,2019-05-27,Hadia,game,2,lucha,['Popo'],10.0,social-playing
7123,2019-05-28,Hadia,game,1,forr,[],27.0,feeding
7124,2019-05-28,Hadia,game,1,aprox,['Locky'],5.0,social
7125,2019-05-28,Hadia,game,1,jun,['Locky'],71.0,social
7126,2019-05-28,Hadia,game,1,aprox,['Jawie'],5.0,social
7127,2019-05-28,Hadia,game,1,alogroo,['Jawie'],31.0,social
7128,2019-05-28,Hadia,game,1,aprox,['Locky'],5.0,social
7129,2019-05-28,Hadia,game,1,jun,"['Locky', 'Jawie', 'Storma']",157.0,social
7130,2019-05-28,Hadia,game,1,roba,['Jawie'],4.0,
7131,2019-05-28,Hadia,game,1,jun,"['Locky', 'Jawie']",176.0,social
7132,2019-05-28,Hadia,game,1,aprox,['Jawie'],5.0,social
7133,2019-05-28,Hadia,game,1,jun,['Jawie'],4.0,social
7134,2019-05-28,Hadia,game,1,alogroo,['Jawie'],54.0,social
7135,2019-05-28,Hadia,game,1,jun,['Jawie'],26.0,social
7136,2019-05-28,Hadia,game,1,tre,[],5.0,moving
7137,2019-05-28,Hadia,game,1,forr,[],15.0,feeding
7138,2019-05-28,Hadia,game,1,bra,[],5.0,moving
7139,2019-05-28,Hadia,game,1,jun,['Jawie'],25.0,social
7140,2019-05-28,Hadia,game,2,jacrob,[],4.0,playing
7141,2019-05-28,Hadia,game,2,sen,[],29.0,resting
7142,2019-05-28,Hadia,game,2,jacrob,[],7.0,playing
7143,2019-05-28,Hadia,game,2,sen,[],25.0,resting
7144,2019-05-28,Hadia,game,2,jexp,[],15.0,playing
7145,2019-05-28,Hadia,game,2,groo,[],42.0,grooming
7146,2019-05-28,Hadia,game,2,jexp,[],33.0,playing
7147,2019-05-28,Hadia,game,2,jacrob,[],42.0,playing
7148,2019-05-28,Hadia,game,2,lucha,['Popo'],8.0,social-playing
7149,2019-05-28,Hadia,game,2,bra,[],13.0,moving
7150,2019-05-28,Hadia,game,2,jacrob,[],40.0,playing
7151,2019-05-28,Hadia,game,2,sen,[],26.0,resting
7152,2019-05-28,Hadia,game,2,jacrob,[],11.0,playing
7153,2019-05-28,Hadia,game,2,solj,['Karl'],5.0,social
7154,2019-05-28,Hadia,game,2,jacrob,[],15.0,playing
7155,2019-05-28,Hadia,game,2,bra,[],20.0,moving
7156,2019-05-28,Hadia,game,2,lucha,['Storma'],10.0,social-playing
7157,2019-05-28,Hadia,game,2,bra,[],3.0,moving
7158,2019-05-28,Hadia,game,2,aprox,['Jawie'],5.0,social
7159,2019-05-28,Hadia,game,2,jun,['Jawie'],57.0,social
7160,2019-05-28,Hadia,game,2,mama,['Jawie'],38.0,
7161,2019-05-28,Hadia,game,2,alogroo,['Jawie'],52.0,social
7162,2019-05-28,Hadia,game,2,bra,[],29.0,moving
7163,2019-05-28,Hadia,game,2,jexp,[],31.0,playing
7164,2019-05-28,Hadia,game,2,jacrob,[],8.0,playing
7165,2019-05-28,Hadia,game,2,sen,[],20.0,resting
7166,2019-05-28,Hadia,game,2,cam,[],2.0,moving
7167,2019-05-28,Hadia,game,2,aprox,['Locky'],5.0,social
7168,2019-05-28,Hadia,game,2,jun,['Locky'],20.0,social
7169,2019-05-29,Hadia,game,1,alim,[],156.0,feeding
7170,2019-05-29,Hadia,game,1,forr,[],58.0,feeding
7171,2019-05-29,Hadia,game,1,alim,[],156.0,feeding
7172,2019-05-29,Hadia,game,1,forr,[],48.0,feeding
7173,2019-05-29,Hadia,game,1,alim,[],158.0,feeding
7174,2019-05-29,Hadia,game,1,jacrob,[],14.0,playing
7175,2019-05-29,Hadia,game,1,alim,[],10.0,feeding
7176,2019-05-29,Hadia,game,2,alim,[],78.0,feeding
7177,2019-05-29,Hadia,game,2,tre,[],14.0,moving
7178,2019-05-29,Hadia,game,2,alim,[],264.0,feeding
7179,2019-05-29,Hadia,game,2,bra,[],11.0,moving
7180,2019-05-29,Hadia,game,2,jacrob,[],17.0,playing
7181,2019-05-29,Hadia,game,2,cam,[],14.0,moving
7182,2019-05-29,Hadia,game,2,tre,[],7.0,moving
7183,2019-05-29,Hadia,game,2,jexp,[],92.0,playing
7184,2019-05-29,Hadia,game,2,tre,[],6.0,moving
7185,2019-05-29,Hadia,game,2,aprox,['Jawie'],5.0,social
7186,2019-05-29,Hadia,game,2,jun,['Jawie'],44.0,social
7187,2019-05-30,Hadia,game,1,alogroo,['Jawie'],105.0,social
7188,2019-05-30,Hadia,game,1,alogroo,['Jawie'],495.0,social
7189,2019-05-30,Hadia,game,2,jun,['Jawie'],46.0,social
7190,2019-05-30,Hadia,game,2,bra,[],2.0,moving
7191,2019-05-30,Hadia,game,2,jun,['Jawie'],49.0,social
7192,2019-05-30,Hadia,game,2,bra,[],13.0,moving
7193,2019-05-30,Hadia,game,2,jacrob,[],48.0,playing
7194,2019-05-30,Hadia,game,2,bra,[],37.0,moving
7195,2019-05-30,Hadia,game,2,groo,[],10.0,grooming
7196,2019-05-30,Hadia,game,2,bra,[],32.0,moving
7197,2019-05-30,Hadia,game,2,groo,[],13.0,grooming
7198,2019-05-30,Hadia,game,2,bra,[],60.0,moving
7199,2019-05-30,Hadia,game,2,jacrob,[],29.0,playing
7200,2019-05-30,Hadia,game,2,sen,[],12.0,resting
7201,2019-05-30,Hadia,game,2,bra,[],4.0,moving
7202,2019-05-30,Hadia,game,2,aprox,['Jawie'],5.0,social
7203,2019-05-30,Hadia,game,2,jun,['Jawie'],72.0,social
7204,2019-05-30,Hadia,game,2,solj,['Jawie'],3.0,social
7205,2019-05-30,Hadia,game,2,jun,['Jawie'],41.0,social
7206,2019-05-30,Hadia,game,2,solj,['Jawie'],10.0,social
7207,2019-05-30,Hadia,game,2,jun,['Jawie'],34.0,social
7208,2019-05-30,Hadia,game,2,mama,['Jawie'],10.0,
7209,2019-05-30,Hadia,game,2,jun,['Jawie'],10.0,social
7210,2019-05-30,Hadia,game,2,mama,['Jawie'],50.0,
7211,2019-05-30,Hadia,game,2,jun,['Jawie'],15.0,social
7212,2019-05-31,Hadia,game,1,jun,['Jawie'],176.0,social
7213,2019-05-31,Hadia,game,1,bra,[],6.0,moving
7214,2019-05-31,Hadia,game,1,cam,[],4.0,moving
7215,2019-05-31,Hadia,game,1,bra,[],26.0,moving
7216,2019-05-31,Hadia,game,1,sen,[],24.0,resting
7217,2019-05-31,Hadia,game,1,bra,[],17.0,moving
7218,2019-05-31,Hadia,game,1,forr,[],9.0,feeding
7219,2019-05-31,Hadia,game,1,cam,[],11.0,moving
7220,2019-05-31,Hadia,game,1,aprox,['Locky'],5.0,social
7221,2019-05-31,Hadia,game,1,jun,['Locky'],100.0,social
7222,2019-05-31,Hadia,game,1,roba,['Locky'],2.0,
7223,2019-05-31,Hadia,game,1,alim,[],25.0,feeding
7224,2019-05-31,Hadia,game,1,forr,[],15.0,feeding
7225,2019-05-31,Hadia,game,1,tre,[],2.0,moving
7226,2019-05-31,Hadia,game,1,cuad,[],5.0,
7227,2019-05-31,Hadia,game,1,cam,[],13.0,moving
7228,2019-05-31,Hadia,game,1,tre,[],5.0,moving
7229,2019-05-31,Hadia,game,1,alim,[],9.0,feeding
7230,2019-05-31,Hadia,game,1,cam,[],4.0,moving
7231,2019-05-31,Hadia,game,1,forr,[],31.0,feeding
7232,2019-05-31,Hadia,game,1,alim,[],116.0,feeding
7233,2019-05-31,Hadia,game,2,jun,['Jawie'],600.0,social
7234,2019-06-06,Hadia,game,1,bra,[],12.0,moving
7235,2019-06-06,Hadia,game,1,aprox,['Storma'],5.0,social
7236,2019-06-06,Hadia,game,1,solj,['Storma'],5.0,social
7237,2019-06-06,Hadia,game,1,forr,[],13.0,feeding
7238,2019-06-06,Hadia,game,1,tre,[],13.0,moving
7239,2019-06-06,Hadia,game,1,lucha,['Popo'],37.0,social-playing
7240,2019-06-06,Hadia,game,1,huir,['Popo'],2.0,agonistic
7241,2019-06-06,Hadia,game,1,bra,[],30.0,moving
7242,2019-06-06,Hadia,game,1,tre,[],8.0,moving
7243,2019-06-06,Hadia,game,1,aprox,['Popo'],5.0,social
7244,2019-06-06,Hadia,game,1,lucha,['Popo'],182.0,social-playing
7245,2019-06-06,Hadia,game,1,bra,[],3.0,moving
7246,2019-06-06,Hadia,game,1,sen,[],30.0,resting
7247,2019-06-06,Hadia,game,1,bra,[],20.0,moving
7248,2019-06-06,Hadia,game,1,cam,[],23.0,moving
7249,2019-06-06,Hadia,game,1,forr,[],27.0,feeding
7250,2019-06-06,Hadia,game,1,alim,[],23.0,feeding
7251,2019-06-06,Hadia,game,1,tre,[],2.0,moving
7252,2019-06-06,Hadia,game,1,jun,['Popo'],22.0,social
7253,2019-06-06,Hadia,game,1,solj,['Popo'],1.0,social
7254,2019-06-06,Hadia,game,1,sen,[],2.0,resting
7255,2019-06-06,Hadia,game,1,forr,[],36.0,feeding
7256,2019-06-06,Hadia,game,1,jun,['Popo'],19.0,social
7257,2019-06-06,Hadia,game,1,cam,[],12.0,moving
7258,2019-06-06,Hadia,game,1,aprox,['Locky'],5.0,social
7259,2019-06-06,Hadia,game,1,jun,['Locky'],28.0,social
7260,2019-06-06,Hadia,game,1,forr,[],10.0,feeding
7261,2019-06-06,Hadia,game,1,bra,[],17.0,moving
7262,2019-06-06,Hadia,game,1,forr,[],15.0,feeding
7263,2019-06-06,Hadia,game,1,bra,[],3.0,moving
7264,2019-06-06,Hadia,game,1,forr,[],25.0,feeding
7265,2019-06-06,Hadia,game,2,jun,['Popo'],100.0,social
7266,2019-06-06,Hadia,game,2,lucha,['Popo'],47.0,social-playing
7267,2019-06-06,Hadia,game,2,jun,['Popo'],46.0,social
7268,2019-06-06,Hadia,game,2,roba,['Popo'],2.0,
7269,2019-06-06,Hadia,game,2,jun,['Popo'],26.0,social
7270,2019-06-06,Hadia,game,2,roba,['Popo'],4.0,
7271,2019-06-06,Hadia,game,2,jun,['Popo'],40.0,social
7272,2019-06-06,Hadia,game,2,lucha,['Popo'],5.0,social-playing
7273,2019-06-06,Hadia,game,2,jun,['Popo'],74.0,social
7274,2019-06-06,Hadia,game,2,lucha,['Popo'],261.0,social-playing
7275,2019-06-07,Hadia,game,1,alogroo,['Jawie'],18.0,social
7276,2019-06-07,Hadia,game,1,mama,['Jawie'],10.0,
7277,2019-06-07,Hadia,game,1,jun,['Jawie'],15.0,social
7278,2019-06-07,Hadia,game,1,alogroo,['Jawie'],12.0,social
7279,2019-06-07,Hadia,game,1,jacrob,[],6.0,playing
7280,2019-06-07,Hadia,game,1,jexp,[],71.0,playing
7281,2019-06-07,Hadia,game,1,jacrob,[],6.0,playing
7282,2019-06-07,Hadia,game,1,aprox,['Locky'],6.0,social
7283,2019-06-07,Hadia,game,1,jacrob,[],6.0,playing
7284,2019-06-07,Hadia,game,1,solj,['Popo'],5.0,social
7285,2019-06-07,Hadia,game,1,lucha,['Popo'],227.0,social-playing
7286,2019-06-07,Hadia,game,1,solj,['Storma'],5.0,social
7287,2019-06-07,Hadia,game,1,lucha,"['Storma', 'Popo']",7.0,social-playing
7288,2019-06-07,Hadia,game,1,lucha,['Popo'],47.0,social-playing
7289,2019-06-07,Hadia,game,1,jacrob,[],8.0,playing
7290,2019-06-07,Hadia,game,1,jexp,[],10.0,playing
7291,2019-06-07,Hadia,game,1,jacrob,[],3.0,playing
7292,2019-06-07,Hadia,game,1,forr,[],35.0,feeding
7293,2019-06-07,Hadia,game,1,jexp,[],21.0,playing
7294,2019-06-07,Hadia,game,1,jacrob,[],4.0,playing
