,date,subject,period,reg,behavior,receptor,duration,bhv_category,macro_bhv,rel_duration
6658,2019-04-23,Hadia,pregame,1,lucha,['Popo'],317.0,social-playing,Social-Ludic,0.5283333333333333
6659,2019-04-23,Hadia,pregame,2,alim,[],5.0,feeding,Individual,0.009041591320072333
6660,2019-04-23,Hadia,pregame,2,forr,[],75.0,feeding,Individual,0.13562386980108498
6661,2019-04-23,Hadia,pregame,2,jexp,[],27.0,playing,Ludic,0.048824593128390596
6662,2019-04-23,Hadia,pregame,2,cam,[],2.0,moving,Individual,0.003616636528028933
6663,2019-04-23,Hadia,pregame,2,tre,[],7.0,moving,Individual,0.012658227848101266
6664,2019-04-23,Hadia,pregame,2,bra,[],17.0,moving,Individual,0.03074141048824593
6665,2019-04-23,Hadia,pregame,2,aprox,"['Locky', 'Storma', 'Jawie']",5.0,social,Social,0.009041591320072333
6666,2019-04-23,Hadia,pregame,2,jun,"['Locky', 'Storma', 'Jawie']",37.0,social,Social,0.06690777576853527
6667,2019-04-23,Hadia,pregame,2,jun,['Jawie'],5.0,social,Social,0.009041591320072333
6668,2019-04-23,Hadia,pregame,2,forr,[],56.0,feeding,Individual,0.10126582278481013
6669,2019-04-23,Hadia,pregame,2,alim,[],21.0,feeding,Individual,0.0379746835443038
6670,2019-04-23,Hadia,pregame,2,tre,[],23.0,moving,Individual,0.04159132007233273
6671,2019-04-23,Hadia,pregame,2,alim,[],13.0,feeding,Individual,0.023508137432188065
6672,2019-04-23,Hadia,pregame,2,cam,[],5.0,moving,Individual,0.009041591320072333
6673,2019-04-23,Hadia,pregame,2,alim,[],16.0,feeding,Individual,0.028933092224231464
6674,2019-04-23,Hadia,pregame,2,tre,[],12.0,moving,Individual,0.0216998191681736
6675,2019-04-23,Hadia,pregame,2,alim,[],53.0,feeding,Individual,0.09584086799276673
6676,2019-04-23,Hadia,pregame,2,bra,[],14.0,moving,Individual,0.02531645569620253
6677,2019-04-23,Hadia,pregame,2,forr,[],15.0,feeding,Individual,0.027124773960216998
6678,2019-04-23,Hadia,pregame,2,ras,[],5.0,grooming,Individual,0.009041591320072333
6679,2019-04-23,Hadia,pregame,2,jexp,[],140.0,playing,Ludic,0.25316455696202533
6680,2019-04-24,Hadia,pregame,1,jun,['Storma'],55.0,social,Social,0.08124076809453472
6681,2019-04-24,Hadia,pregame,1,tre,[],44.0,moving,Individual,0.06499261447562776
6682,2019-04-24,Hadia,pregame,1,jexp,[],48.0,playing,Ludic,0.07090103397341212
6683,2019-04-24,Hadia,pregame,1,bra,[],6.0,moving,Individual,0.008862629246676515
6684,2019-04-24,Hadia,pregame,1,jun,['Storma'],31.0,social,Social,0.04579025110782865
6685,2019-04-24,Hadia,pregame,1,tre,[],12.0,moving,Individual,0.01772525849335303
6686,2019-04-24,Hadia,pregame,1,forr,[],31.0,feeding,Individual,0.04579025110782865
6687,2019-04-24,Hadia,pregame,1,tre,[],8.0,moving,Individual,0.011816838995568686
6688,2019-04-24,Hadia,pregame,1,forr,[],10.0,feeding,Individual,0.014771048744460856
6689,2019-04-24,Hadia,pregame,1,bra,[],13.0,moving,Individual,0.019202363367799114
6690,2019-04-24,Hadia,pregame,1,tre,[],74.0,moving,Individual,0.10930576070901034
6691,2019-04-24,Hadia,pregame,1,bra,[],22.0,moving,Individual,0.03249630723781388
6692,2019-04-24,Hadia,pregame,1,tre,[],7.0,moving,Individual,0.0103397341211226
6693,2019-04-24,Hadia,pregame,1,bra,[],19.0,moving,Individual,0.028064992614475627
6694,2019-04-24,Hadia,pregame,1,jexp,[],19.0,playing,Ludic,0.028064992614475627
6695,2019-04-24,Hadia,pregame,1,cam,[],6.0,moving,Individual,0.008862629246676515
6696,2019-04-24,Hadia,pregame,1,jexp,[],42.0,playing,Ludic,0.0620384047267356
6697,2019-04-24,Hadia,pregame,1,cam,[],10.0,moving,Individual,0.014771048744460856
6698,2019-04-24,Hadia,pregame,1,jexp,[],40.0,playing,Ludic,0.059084194977843424
6699,2019-04-24,Hadia,pregame,1,cam,[],3.0,moving,Individual,0.004431314623338257
6700,2019-04-24,Hadia,pregame,1,aprox,['Storma'],2.0,social,Social,0.0029542097488921715
6701,2019-04-24,Hadia,pregame,1,alim,[],28.0,feeding,Individual,0.0413589364844904
6702,2019-04-24,Hadia,pregame,1,bra,[],5.0,moving,Individual,0.007385524372230428
6703,2019-04-24,Hadia,pregame,1,forr,[],42.0,feeding,Individual,0.0620384047267356
6704,2019-04-24,Hadia,pregame,1,alim,[],4.0,feeding,Individual,0.005908419497784343
6705,2019-04-24,Hadia,pregame,1,forr,[],31.0,feeding,Individual,0.04579025110782865
6706,2019-04-24,Hadia,pregame,1,cam,[],3.0,moving,Individual,0.004431314623338257
6707,2019-04-24,Hadia,pregame,1,alim,[],19.0,feeding,Individual,0.028064992614475627
6708,2019-04-24,Hadia,pregame,1,cam,[],23.0,moving,Individual,0.033973412112259974
6709,2019-04-24,Hadia,pregame,1,alim,[],14.0,feeding,Individual,0.0206794682422452
6710,2019-04-24,Hadia,pregame,1,cam,[],2.0,moving,Individual,0.0029542097488921715
6711,2019-04-24,Hadia,pregame,1,alim,[],4.0,feeding,Individual,0.005908419497784343
6712,2019-04-25,Hadia,pregame,1,lucha,['Popo'],113.0,social-playing,Social-Ludic,0.18833333333333332
6713,2019-04-25,Hadia,pregame,1,lucha,"['Storma', 'Popo']",12.0,social-playing,Social-Ludic,0.02
6714,2019-04-25,Hadia,pregame,1,lucha,['Popo'],141.0,social-playing,Social-Ludic,0.235
6715,2019-04-25,Hadia,pregame,1,corr,[],6.0,moving,Individual,0.01
6716,2019-04-25,Hadia,pregame,1,jexp,[],328.0,playing,Ludic,0.5466666666666666
6717,2019-04-25,Hadia,pregame,2,mama,['Jawie'],68.0,,,0.1118421052631579
6718,2019-04-25,Hadia,pregame,2,bra,[],22.0,moving,Individual,0.03618421052631579
6719,2019-04-25,Hadia,pregame,2,cam,[],10.0,moving,Individual,0.01644736842105263
6720,2019-04-25,Hadia,pregame,2,solj,['Karl'],5.0,social,Social,0.008223684210526315
6721,2019-04-25,Hadia,pregame,2,jexp,[],63.0,playing,Ludic,0.10361842105263158
6722,2019-04-25,Hadia,pregame,2,cam,[],7.0,moving,Individual,0.011513157894736841
6723,2019-04-25,Hadia,pregame,2,alim,[],20.0,feeding,Individual,0.03289473684210526
6724,2019-04-25,Hadia,pregame,2,tre,[],30.0,moving,Individual,0.049342105263157895
6725,2019-04-25,Hadia,pregame,2,bra,[],10.0,moving,Individual,0.01644736842105263
6726,2019-04-25,Hadia,pregame,2,tre,[],4.0,moving,Individual,0.006578947368421052
6727,2019-04-25,Hadia,pregame,2,alim,[],10.0,feeding,Individual,0.01644736842105263
6728,2019-04-25,Hadia,pregame,2,tre,[],5.0,moving,Individual,0.008223684210526315
6729,2019-04-25,Hadia,pregame,2,bra,[],11.0,moving,Individual,0.018092105263157895
6730,2019-04-25,Hadia,pregame,2,solj,['Karl'],8.0,social,Social,0.013157894736842105
6731,2019-04-25,Hadia,pregame,2,bra,[],30.0,moving,Individual,0.049342105263157895
6732,2019-04-25,Hadia,pregame,2,jexp,[],102.0,playing,Ludic,0.16776315789473684
6733,2019-04-25,Hadia,pregame,2,alim,[],3.0,feeding,Individual,0.004934210526315789
6734,2019-04-25,Hadia,pregame,2,jexp,[],132.0,playing,Ludic,0.21710526315789475
6735,2019-04-25,Hadia,pregame,2,solj,['Locky'],5.0,social,Social,0.008223684210526315
6736,2019-04-25,Hadia,pregame,2,jacrob,[],63.0,playing,Ludic,0.10361842105263158
6737,2019-04-26,Hadia,pregame,1,mama,['Jawie'],36.0,,,0.05970149253731343
6738,2019-04-26,Hadia,pregame,1,con,['Popo'],12.0,agonistic,Agonistic,0.01990049751243781
6739,2019-04-26,Hadia,pregame,1,groo,[],32.0,grooming,Individual,0.05306799336650083
6740,2019-04-26,Hadia,pregame,1,jexp,[],9.0,playing,Ludic,0.014925373134328358
6741,2019-04-26,Hadia,pregame,1,jun,['Jawie'],9.0,social,Social,0.014925373134328358
6742,2019-04-26,Hadia,pregame,1,groo,[],19.0,grooming,Individual,0.03150912106135987
6743,2019-04-26,Hadia,pregame,1,jexp,[],2.0,playing,Ludic,0.003316749585406302
6744,2019-04-26,Hadia,pregame,1,jun,['Jawie'],14.0,social,Social,0.02321724709784411
6745,2019-04-26,Hadia,pregame,1,jexp,[],3.0,playing,Ludic,0.004975124378109453
6746,2019-04-26,Hadia,pregame,1,jun,['Jawie'],22.0,social,Social,0.03648424543946932
6747,2019-04-26,Hadia,pregame,1,jexp,[],11.0,playing,Ludic,0.01824212271973466
6748,2019-04-26,Hadia,pregame,1,jun,['Jawie'],9.0,social,Social,0.014925373134328358
6749,2019-04-26,Hadia,pregame,1,jexp,[],11.0,playing,Ludic,0.01824212271973466
6750,2019-04-26,Hadia,pregame,1,groo,[],14.0,grooming,Individual,0.02321724709784411
6751,2019-04-26,Hadia,pregame,1,jun,['Jawie'],151.0,social,Social,0.2504145936981758
6752,2019-04-26,Hadia,pregame,1,alogroo,['Jawie'],19.0,social,Social,0.03150912106135987
6753,2019-04-26,Hadia,pregame,1,jun,['Jawie'],108.0,social,Social,0.1791044776119403
6754,2019-04-26,Hadia,pregame,1,solj,['Popo'],7.0,social,Social,0.011608623548922056
6755,2019-04-26,Hadia,pregame,1,jun,['Jawie'],18.0,social,Social,0.029850746268656716
6756,2019-04-26,Hadia,pregame,1,tre,[],9.0,moving,Individual,0.014925373134328358
6757,2019-04-26,Hadia,pregame,1,alim,[],21.0,feeding,Individual,0.03482587064676617
6758,2019-04-26,Hadia,pregame,1,aprox,"['Locky', 'Storma']",5.0,social,Social,0.008291873963515755
6759,2019-04-26,Hadia,pregame,1,jun,"['Locky', 'Storma']",62.0,social,Social,0.10281923714759536
6760,2019-04-26,Hadia,pregame,2,lucha,['Popo'],291.0,social-playing,Social-Ludic,0.4809917355371901
6761,2019-04-26,Hadia,pregame,2,aprox,['Storma'],5.0,social,Social,0.008264462809917356
6762,2019-04-26,Hadia,pregame,2,lucha,['Storma'],309.0,social-playing,Social-Ludic,0.5107438016528926
6763,2019-04-29,Hadia,pregame,1,alogroo,['Jawie'],43.0,social,Social,0.07003257328990228
6764,2019-04-29,Hadia,pregame,1,jun,['Jawie'],7.0,social,Social,0.011400651465798045
6765,2019-04-29,Hadia,pregame,1,alogroo,['Jawie'],47.0,social,Social,0.07654723127035831
6766,2019-04-29,Hadia,pregame,1,jun,['Jawie'],48.0,social,Social,0.0781758957654723
6767,2019-04-29,Hadia,pregame,1,alogroo,[],54.0,social,Social,0.08794788273615635
6768,2019-04-29,Hadia,pregame,1,bra,[],10.0,moving,Individual,0.016286644951140065
6769,2019-04-29,Hadia,pregame,1,tum,[],25.0,resting,Individual,0.04071661237785016
6770,2019-04-29,Hadia,pregame,1,sen,[],27.0,resting,Individual,0.043973941368078175
6771,2019-04-29,Hadia,pregame,1,jun,['Jawie'],4.0,social,Social,0.006514657980456026
6772,2019-04-29,Hadia,pregame,1,alogroo,['Jawie'],129.0,social,Social,0.21009771986970685
6773,2019-04-29,Hadia,pregame,1,jun,['Jawie'],12.0,social,Social,0.019543973941368076
6774,2019-04-29,Hadia,pregame,1,alogroo,['Jawie'],120.0,social,Social,0.19543973941368079
6775,2019-04-29,Hadia,pregame,1,cam,[],11.0,moving,Individual,0.017915309446254073
6776,2019-04-29,Hadia,pregame,1,tum,[],16.0,resting,Individual,0.026058631921824105
6777,2019-04-29,Hadia,pregame,1,tre,[],6.0,moving,Individual,0.009771986970684038
6778,2019-04-29,Hadia,pregame,1,bra,[],55.0,moving,Individual,0.08957654723127036
6779,2019-04-29,Hadia,pregame,2,jun,['Jawie'],254.0,social,Social,0.4064
6780,2019-04-29,Hadia,pregame,2,aprox,['Storma'],5.0,social,Social,0.008
6781,2019-04-29,Hadia,pregame,2,jun,"['Storma', 'Jawie']",32.0,social,Social,0.0512
6782,2019-04-29,Hadia,pregame,2,bra,[],19.0,moving,Individual,0.0304
6783,2019-04-29,Hadia,pregame,2,cam,[],5.0,moving,Individual,0.008
6784,2019-04-29,Hadia,pregame,2,jun,['Gibon'],160.0,social,Social,0.256
6785,2019-04-29,Hadia,pregame,2,groo,[],31.0,grooming,Individual,0.0496
6786,2019-04-29,Hadia,pregame,2,jun,['Gibon'],19.0,social,Social,0.0304
6787,2019-04-29,Hadia,pregame,2,sen,[],10.0,resting,Individual,0.016
6788,2019-04-29,Hadia,pregame,2,aprox,['Storma'],5.0,social,Social,0.008
6789,2019-04-29,Hadia,pregame,2,solj,['Storma'],10.0,social,Social,0.016
6790,2019-04-29,Hadia,pregame,2,jun,['Storma'],35.0,social,Social,0.056
6791,2019-04-29,Hadia,pregame,2,tre,[],7.0,moving,Individual,0.0112
6792,2019-04-29,Hadia,pregame,2,tum,[],33.0,resting,Individual,0.0528
6793,2019-04-30,Hadia,pregame,1,lucha,['Popo'],28.0,social-playing,Social-Ludic,0.04552845528455285
6794,2019-04-30,Hadia,pregame,1,aprox,['Storma'],5.0,social,Social,0.008130081300813009
6795,2019-04-30,Hadia,pregame,1,jun,['Storma'],55.0,social,Social,0.08943089430894309
6796,2019-04-30,Hadia,pregame,1,alogroo,['Storma'],2.0,social,Social,0.0032520325203252032
6797,2019-04-30,Hadia,pregame,1,tre,[],5.0,moving,Individual,0.008130081300813009
6798,2019-04-30,Hadia,pregame,1,jun,['Jawie'],120.0,social,Social,0.1951219512195122
6799,2019-04-30,Hadia,pregame,1,solj,['Jawie'],3.0,social,Social,0.004878048780487805
6800,2019-04-30,Hadia,pregame,1,jun,['Jawie'],30.0,social,Social,0.04878048780487805
6801,2019-04-30,Hadia,pregame,1,mama,['Jawie'],17.0,,,0.027642276422764227
6802,2019-04-30,Hadia,pregame,1,forr,[],25.0,feeding,Individual,0.04065040650406504
6803,2019-04-30,Hadia,pregame,1,bra,[],25.0,moving,Individual,0.04065040650406504
6804,2019-04-30,Hadia,pregame,1,forr,[],29.0,feeding,Individual,0.04715447154471545
6805,2019-04-30,Hadia,pregame,1,tre,[],8.0,moving,Individual,0.013008130081300813
6806,2019-04-30,Hadia,pregame,1,jun,['Jawie'],118.0,social,Social,0.191869918699187
6807,2019-04-30,Hadia,pregame,1,bra,[],5.0,moving,Individual,0.008130081300813009
6808,2019-04-30,Hadia,pregame,1,jun,"['Locky', 'Popo']",49.0,social,Social,0.07967479674796749
6809,2019-04-30,Hadia,pregame,1,cam,[],9.0,moving,Individual,0.014634146341463415
6810,2019-04-30,Hadia,pregame,1,jexp,[],26.0,playing,Ludic,0.04227642276422764
6811,2019-04-30,Hadia,pregame,1,aprox,['Storma'],5.0,social,Social,0.008130081300813009
6812,2019-04-30,Hadia,pregame,1,sen,[],37.0,resting,Individual,0.06016260162601626
6813,2019-04-30,Hadia,pregame,1,jexp,[],14.0,playing,Ludic,0.022764227642276424
6814,2019-04-30,Hadia,pregame,2,forr,[],76.0,feeding,Individual,0.12179487179487179
6815,2019-04-30,Hadia,pregame,2,alim,[],36.0,feeding,Individual,0.057692307692307696
6816,2019-04-30,Hadia,pregame,2,cam,[],7.0,moving,Individual,0.011217948717948718
6817,2019-04-30,Hadia,pregame,2,forr,[],21.0,feeding,Individual,0.03365384615384615
6818,2019-04-30,Hadia,pregame,2,aprox,['Popo'],5.0,social,Social,0.008012820512820512
6819,2019-04-30,Hadia,pregame,2,solj,['Popo'],4.0,social,Social,0.00641025641025641
6820,2019-04-30,Hadia,pregame,2,forr,[],25.0,feeding,Individual,0.04006410256410257
6821,2019-04-30,Hadia,pregame,2,aprox,"['Jawie', 'Popo']",5.0,social,Social,0.008012820512820512
6822,2019-04-30,Hadia,pregame,2,jun,"['Jawie', 'Popo']",62.0,social,Social,0.09935897435897435
6823,2019-04-30,Hadia,pregame,2,solj,['Popo'],5.0,social,Social,0.008012820512820512
6824,2019-04-30,Hadia,pregame,2,jacrob,[],5.0,playing,Ludic,0.008012820512820512
6825,2019-04-30,Hadia,pregame,2,aprox,"['Jawie', 'Popo']",5.0,social,Social,0.008012820512820512
6826,2019-04-30,Hadia,pregame,2,jun,"['Jawie', 'Popo']",73.0,social,Social,0.11698717948717949
6827,2019-04-30,Hadia,pregame,2,jacrob,[],7.0,playing,Ludic,0.011217948717948718
6828,2019-04-30,Hadia,pregame,2,jun,"['Jawie', 'Popo']",33.0,social,Social,0.052884615384615384
6829,2019-04-30,Hadia,pregame,2,alogroo,['Popo'],17.0,social,Social,0.027243589743589744
6830,2019-04-30,Hadia,pregame,2,jacrob,[],16.0,playing,Ludic,0.02564102564102564
6831,2019-04-30,Hadia,pregame,2,solj,['Popo'],4.0,social,Social,0.00641025641025641
6832,2019-04-30,Hadia,pregame,2,lucha,['Popo'],31.0,social-playing,Social-Ludic,0.049679487179487176
6833,2019-04-30,Hadia,pregame,2,alogroo,['Jawie'],4.0,social,Social,0.00641025641025641
6834,2019-04-30,Hadia,pregame,2,jacrob,[],7.0,playing,Ludic,0.011217948717948718
6835,2019-04-30,Hadia,pregame,2,tum,[],17.0,resting,Individual,0.027243589743589744
6836,2019-04-30,Hadia,pregame,2,jun,"['Jawie', 'Popo']",14.0,social,Social,0.022435897435897436
6837,2019-04-30,Hadia,pregame,2,jacrob,[],13.0,playing,Ludic,0.020833333333333332
6838,2019-04-30,Hadia,pregame,2,aprox,"['Jawie', 'Popo']",5.0,social,Social,0.008012820512820512
6839,2019-04-30,Hadia,pregame,2,jun,"['Jawie', 'Popo']",62.0,social,Social,0.09935897435897435
6840,2019-04-30,Hadia,pregame,2,alim,[],61.0,feeding,Individual,0.09775641025641026
6841,2019-04-30,Hadia,pregame,2,tre,[],4.0,moving,Individual,0.00641025641025641
6842,2019-05-01,Hadia,pregame,1,cuad,[],5.0,,,0.008223684210526315
6843,2019-05-01,Hadia,pregame,1,bra,[],2.0,moving,Individual,0.003289473684210526
6844,2019-05-01,Hadia,pregame,1,cuad,[],5.0,,,0.008223684210526315
6845,2019-05-01,Hadia,pregame,1,cam,[],26.0,moving,Individual,0.04276315789473684
6846,2019-05-01,Hadia,pregame,1,bra,[],34.0,moving,Individual,0.05592105263157895
6847,2019-05-01,Hadia,pregame,1,jacrob,[],2.0,playing,Ludic,0.003289473684210526
6848,2019-05-01,Hadia,pregame,1,sen,[],6.0,resting,Individual,0.009868421052631578
6849,2019-05-01,Hadia,pregame,1,bra,[],19.0,moving,Individual,0.03125
6850,2019-05-01,Hadia,pregame,1,sen,[],5.0,resting,Individual,0.008223684210526315
6851,2019-05-01,Hadia,pregame,1,bra,[],36.0,moving,Individual,0.05921052631578947
6852,2019-05-01,Hadia,pregame,1,cuad,[],25.0,,,0.04111842105263158
6853,2019-05-01,Hadia,pregame,1,bra,[],24.0,moving,Individual,0.039473684210526314
6854,2019-05-01,Hadia,pregame,1,sen,[],3.0,resting,Individual,0.004934210526315789
6855,2019-05-01,Hadia,pregame,1,bra,[],18.0,moving,Individual,0.029605263157894735
6856,2019-05-01,Hadia,pregame,1,cam,[],18.0,moving,Individual,0.029605263157894735
6857,2019-05-01,Hadia,pregame,1,aprox,['Locky'],5.0,social,Social,0.008223684210526315
6858,2019-05-01,Hadia,pregame,1,alogroo,['Locky'],8.0,social,Social,0.013157894736842105
6859,2019-05-01,Hadia,pregame,1,cam,[],3.0,moving,Individual,0.004934210526315789
6860,2019-05-01,Hadia,pregame,1,tre,[],21.0,moving,Individual,0.03453947368421053
6861,2019-05-01,Hadia,pregame,1,bra,[],12.0,moving,Individual,0.019736842105263157
6862,2019-05-01,Hadia,pregame,1,solj,['Popo'],3.0,social,Social,0.004934210526315789
6863,2019-05-01,Hadia,pregame,1,lucha,['Popo'],46.0,social-playing,Social-Ludic,0.0756578947368421
6864,2019-05-01,Hadia,pregame,1,cam,[],9.0,moving,Individual,0.014802631578947368
6865,2019-05-01,Hadia,pregame,1,forr,[],11.0,feeding,Individual,0.018092105263157895
6866,2019-05-01,Hadia,pregame,1,jacrob,[],12.0,playing,Ludic,0.019736842105263157
6867,2019-05-01,Hadia,pregame,1,alim,[],20.0,feeding,Individual,0.03289473684210526
6868,2019-05-01,Hadia,pregame,1,jacrob,[],14.0,playing,Ludic,0.023026315789473683
6869,2019-05-01,Hadia,pregame,1,lucha,['Popo'],116.0,social-playing,Social-Ludic,0.19078947368421054
6870,2019-05-01,Hadia,pregame,1,tre,[],12.0,moving,Individual,0.019736842105263157
6871,2019-05-01,Hadia,pregame,1,bra,[],45.0,moving,Individual,0.07401315789473684
6872,2019-05-01,Hadia,pregame,1,jexp,[],6.0,playing,Ludic,0.009868421052631578
6873,2019-05-01,Hadia,pregame,1,cam,[],10.0,moving,Individual,0.01644736842105263
6874,2019-05-01,Hadia,pregame,1,cuad,[],7.0,,,0.011513157894736841
6875,2019-05-01,Hadia,pregame,1,jacrob,[],10.0,playing,Ludic,0.01644736842105263
6876,2019-05-01,Hadia,pregame,1,forr,[],2.0,feeding,Individual,0.003289473684210526
6877,2019-05-01,Hadia,pregame,1,tre,[],3.0,moving,Individual,0.004934210526315789
6878,2019-05-01,Hadia,pregame,1,alim,[],5.0,feeding,Individual,0.008223684210526315
6879,2019-05-01,Hadia,pregame,2,jun,['Storma'],151.0,social,Social,0.2559322033898305
6880,2019-05-01,Hadia,pregame,2,cam,[],20.0,moving,Individual,0.03389830508474576
6881,2019-05-01,Hadia,pregame,2,forr,[],2.0,feeding,Individual,0.003389830508474576
6882,2019-05-01,Hadia,pregame,2,alim,[],10.0,feeding,Individual,0.01694915254237288
6883,2019-05-01,Hadia,pregame,2,cam,[],2.0,moving,Individual,0.003389830508474576
6884,2019-05-01,Hadia,pregame,2,forr,[],5.0,feeding,Individual,0.00847457627118644
6885,2019-05-01,Hadia,pregame,2,tre,[],22.0,moving,Individual,0.03728813559322034
6886,2019-05-01,Hadia,pregame,2,alim,[],32.0,feeding,Individual,0.05423728813559322
6887,2019-05-01,Hadia,pregame,2,tre,[],9.0,moving,Individual,0.015254237288135594
6888,2019-05-01,Hadia,pregame,2,bra,[],7.0,moving,Individual,0.011864406779661017
6889,2019-05-01,Hadia,pregame,2,alim,[],33.0,feeding,Individual,0.05593220338983051
6890,2019-05-01,Hadia,pregame,2,tre,[],6.0,moving,Individual,0.010169491525423728
6891,2019-05-01,Hadia,pregame,2,alim,[],88.0,feeding,Individual,0.14915254237288136
6892,2019-05-01,Hadia,pregame,2,bra,[],18.0,moving,Individual,0.030508474576271188
6893,2019-05-01,Hadia,pregame,2,alim,[],37.0,feeding,Individual,0.06271186440677966
6894,2019-05-01,Hadia,pregame,2,bra,[],6.0,moving,Individual,0.010169491525423728
6895,2019-05-01,Hadia,pregame,2,alim,[],103.0,feeding,Individual,0.17457627118644067
6896,2019-05-01,Hadia,pregame,2,cam,[],13.0,moving,Individual,0.022033898305084745
6897,2019-05-01,Hadia,pregame,2,alim,[],26.0,feeding,Individual,0.04406779661016949
6898,2019-05-03,Hadia,pregame,1,jun,['Jawie'],600.0,social,Social,1.0
6899,2019-05-03,Hadia,pregame,2,jexp,[],58.0,playing,Ludic,0.09508196721311475
6900,2019-05-03,Hadia,pregame,2,bra,[],2.0,moving,Individual,0.003278688524590164
6901,2019-05-03,Hadia,pregame,2,aprox,['Jawie'],5.0,social,Social,0.00819672131147541
6902,2019-05-03,Hadia,pregame,2,jun,['Jawie'],29.0,social,Social,0.047540983606557376
6903,2019-05-03,Hadia,pregame,2,solj,['Jawie'],6.0,social,Social,0.009836065573770493
6904,2019-05-03,Hadia,pregame,2,bra,[],10.0,moving,Individual,0.01639344262295082
6905,2019-05-03,Hadia,pregame,2,cam,[],5.0,moving,Individual,0.00819672131147541
6906,2019-05-03,Hadia,pregame,2,jexp,[],25.0,playing,Ludic,0.040983606557377046
6907,2019-05-03,Hadia,pregame,2,sen,[],14.0,resting,Individual,0.022950819672131147
6908,2019-05-03,Hadia,pregame,2,ins,[],23.0,exploring,Individual,0.03770491803278689
6909,2019-05-03,Hadia,pregame,2,bra,[],2.0,moving,Individual,0.003278688524590164
6910,2019-05-03,Hadia,pregame,2,jexp,[],21.0,playing,Ludic,0.03442622950819672
6911,2019-05-03,Hadia,pregame,2,jacrob,[],10.0,playing,Ludic,0.01639344262295082
6912,2019-05-03,Hadia,pregame,2,aprox,['Jawie'],5.0,social,Social,0.00819672131147541
6913,2019-05-03,Hadia,pregame,2,jun,['Jawie'],10.0,social,Social,0.01639344262295082
6914,2019-05-03,Hadia,pregame,2,mama,['Jawie'],385.0,,,0.6311475409836066
6915,2019-05-06,Hadia,pregame,2,jun,['Jawie'],30.0,social,Social,0.05
6916,2019-05-06,Hadia,pregame,2,alogroo,['Jawie'],115.0,social,Social,0.19166666666666668
6917,2019-05-06,Hadia,pregame,2,jun,['Jawie'],55.0,social,Social,0.09166666666666666
6918,2019-05-06,Hadia,pregame,2,mama,['Jawie'],13.0,,,0.021666666666666667
6919,2019-05-06,Hadia,pregame,2,jun,['Jawie'],42.0,social,Social,0.07
6920,2019-05-06,Hadia,pregame,2,alogroo,['Jawie'],164.0,social,Social,0.2733333333333333
6921,2019-05-06,Hadia,pregame,2,cam,[],3.0,moving,Individual,0.005
6922,2019-05-06,Hadia,pregame,2,jacrob,[],5.0,playing,Ludic,0.008333333333333333
6923,2019-05-06,Hadia,pregame,2,forr,[],28.0,feeding,Individual,0.04666666666666667
6924,2019-05-06,Hadia,pregame,2,jacrob,[],7.0,playing,Ludic,0.011666666666666667
6925,2019-05-06,Hadia,pregame,2,lucha,['Popo'],34.0,social-playing,Social-Ludic,0.056666666666666664
6926,2019-05-06,Hadia,pregame,2,jacrob,[],13.0,playing,Ludic,0.021666666666666667
6927,2019-05-06,Hadia,pregame,2,forr,[],67.0,feeding,Individual,0.11166666666666666
6928,2019-05-06,Hadia,pregame,2,alim,[],24.0,feeding,Individual,0.04
6929,2019-05-06,Hadia,pregame,1,jun,['Jawie'],600.0,social,Social,1.0
6930,2019-05-07,Hadia,pregame,2,alim,[],50.0,feeding,Individual,0.08333333333333333
6931,2019-05-07,Hadia,pregame,2,forr,[],6.0,feeding,Individual,0.01
6932,2019-05-07,Hadia,pregame,2,tum,[],34.0,resting,Individual,0.056666666666666664
6933,2019-05-07,Hadia,pregame,2,ins,[],60.0,exploring,Individual,0.1
6934,2019-05-07,Hadia,pregame,2,tum,[],10.0,resting,Individual,0.016666666666666666
6935,2019-05-07,Hadia,pregame,2,alim,[],3.0,feeding,Individual,0.005
6936,2019-05-07,Hadia,pregame,2,jacrob,[],15.0,playing,Ludic,0.025
6937,2019-05-07,Hadia,pregame,2,alim,[],18.0,feeding,Individual,0.03
6938,2019-05-07,Hadia,pregame,2,groo,[],22.0,grooming,Individual,0.03666666666666667
6939,2019-05-07,Hadia,pregame,2,jacrob,[],19.0,playing,Ludic,0.03166666666666667
6940,2019-05-07,Hadia,pregame,2,tum,[],16.0,resting,Individual,0.02666666666666667
6941,2019-05-07,Hadia,pregame,2,jacrob,[],24.0,playing,Ludic,0.04
6942,2019-05-07,Hadia,pregame,2,forr,[],15.0,feeding,Individual,0.025
6943,2019-05-07,Hadia,pregame,2,jacrob,[],14.0,playing,Ludic,0.023333333333333334
6944,2019-05-07,Hadia,pregame,2,alim,[],20.0,feeding,Individual,0.03333333333333333
6945,2019-05-07,Hadia,pregame,2,jacrob,[],27.0,playing,Ludic,0.045
6946,2019-05-07,Hadia,pregame,2,sen,[],10.0,resting,Individual,0.016666666666666666
6947,2019-05-07,Hadia,pregame,2,groo,[],41.0,grooming,Individual,0.06833333333333333
6948,2019-05-07,Hadia,pregame,2,jacrob,[],33.0,playing,Ludic,0.055
6949,2019-05-07,Hadia,pregame,2,forr,[],27.0,feeding,Individual,0.045
6950,2019-05-07,Hadia,pregame,2,tre,[],15.0,moving,Individual,0.025
