,date,subject,period,reg,behavior,receptor,duration
5791,2019-05-31,Popo,Juego,2,Solj,['Storma'],0 days 00:00:04
5792,2019-05-31,Popo,Juego,2,Forr,[],0 days 00:00:03
5793,2019-05-31,Popo,Juego,2,Jacrob,[],0 days 00:00:05
5794,2019-05-31,Popo,Juego,2,Cam,[],0 days 00:00:02
5795,2019-05-31,Popo,Juego,2,Jacrob,[],0 days 00:00:22
5796,2019-05-31,Popo,Juego,2,Cam,[],0 days 00:00:07
5797,2019-05-31,Popo,Juego,2,Jacrob,[],0 days 00:00:08
5798,2019-05-31,Popo,Juego,2,Sen,[],0 days 00:00:23
5799,2019-05-31,Popo,Juego,2,Alogroo,['Jawie'],0 days 00:00:30
5800,2019-05-31,Popo,Juego,2,Sen,[],0 days 00:00:36
5801,2019-05-31,Popo,Juego,2,Bra,[],0 days 00:00:02
5802,2019-05-31,Popo,Juego,2,Jexp,[],0 days 00:00:40
5803,2019-05-31,Popo,Juego,2,Jacrob,[],0 days 00:00:17
5804,2019-05-31,Popo,Juego,2,Jexp,[],0 days 00:00:35
5805,2019-05-31,Popo,Juego,2,Ras,[],0 days 00:00:09
5806,2019-05-31,Popo,Juego,2,Jexp,[],0 days 00:01:07
5807,2019-06-06,Popo,Juego,1,Jexp,[],0 days 00:01:02
5808,2019-06-06,Popo,Juego,1,Lucha,['Hadia'],0 days 00:00:03
5809,2019-06-06,Popo,Juego,1,Jexp,[],0 days 00:00:35
5810,2019-06-06,Popo,Juego,1,Lucha,['Hadia'],0 days 00:00:10
5811,2019-06-06,Popo,Juego,1,Bra,[],0 days 00:00:09
5812,2019-06-06,Popo,Juego,1,Jexp,[],0 days 00:00:31
5813,2019-06-06,Popo,Juego,1,Solj,['Hadia'],0 days 00:00:02
5814,2019-06-06,Popo,Juego,1,Lucha,['Hadia'],0 days 00:06:14
5815,2019-06-06,Popo,Juego,1,Forr,[],0 days 00:00:02
5816,2019-06-06,Popo,Juego,1,Aprox,['Hadia'],0 days 00:00:05
5817,2019-06-06,Popo,Juego,1,Lucha,['Hadia'],0 days 00:01:12
5818,2019-06-06,Popo,Juego,2,Jexp,[],0 days 00:01:02
5819,2019-06-06,Popo,Juego,2,Cam,[],0 days 00:00:17
5820,2019-06-06,Popo,Juego,2,Tum,[],0 days 00:00:18
5821,2019-06-06,Popo,Juego,2,Jexp,[],0 days 00:00:48
5822,2019-06-06,Popo,Juego,2,Tum,[],0 days 00:00:12
5823,2019-06-06,Popo,Juego,2,Jexp,[],0 days 00:00:26
5824,2019-06-06,Popo,Juego,2,Tum,[],0 days 00:00:09
5825,2019-06-06,Popo,Juego,2,Aprox,['Hadia'],0 days 00:00:03
5826,2019-06-06,Popo,Juego,2,Jun,['Hadia'],0 days 00:00:05
5827,2019-06-06,Popo,Juego,2,Alogroo,['Hadia'],0 days 00:01:15
5828,2019-06-06,Popo,Juego,2,Lucha,['Hadia'],0 days 00:00:25
5829,2019-06-06,Popo,Juego,2,Alogroo,['Hadia'],0 days 00:01:00
5830,2019-06-06,Popo,Juego,2,Lucha,['Hadia'],0 days 00:02:56
5831,2019-06-06,Popo,Juego,2,Alogroo,['Hadia'],0 days 00:00:56
5832,2019-06-06,Popo,Juego,2,Lucha,['Hadia'],0 days 00:00:08
5833,2019-06-07,Popo,Juego,1,Con,['Storma'],0 days 00:00:02
5834,2019-06-07,Popo,Juego,1,Lucha,['Storma'],0 days 00:01:18
5835,2019-06-07,Popo,Juego,1,Con,['Storma'],0 days 00:00:12
5836,2019-06-07,Popo,Juego,1,Lucha,['Storma'],0 days 00:00:02
5837,2019-06-07,Popo,Juego,1,Jacrob,[],0 days 00:00:01
5838,2019-06-07,Popo,Juego,1,Sen,[],0 days 00:00:20
5839,2019-06-07,Popo,Juego,1,Groo,[],0 days 00:00:37
5840,2019-06-07,Popo,Juego,1,Jacrob,[],0 days 00:00:06
5841,2019-06-07,Popo,Juego,1,Groo,[],0 days 00:00:18
5842,2019-06-07,Popo,Juego,1,Aprox,['Storma'],0 days 00:00:04
5843,2019-06-07,Popo,Juego,1,Jun,['Storma'],0 days 00:00:05
5844,2019-06-07,Popo,Juego,1,Groo,[],0 days 00:01:15
5845,2019-06-07,Popo,Juego,1,Lucha,['Storma'],0 days 00:00:30
5846,2019-06-07,Popo,Juego,1,Jacrob,[],0 days 00:00:02
5847,2019-06-07,Popo,Juego,1,Groo,[],0 days 00:00:39
5848,2019-06-07,Popo,Juego,1,Jacrob,[],0 days 00:00:05
5849,2019-06-07,Popo,Juego,1,Lucha,['Storma'],0 days 00:00:35
5850,2019-06-07,Popo,Juego,1,Groo,[],0 days 00:00:26
5851,2019-06-07,Popo,Juego,1,Cam,[],0 days 00:00:02
5852,2019-06-07,Popo,Juego,1,Tre,[],0 days 00:00:18
5853,2019-06-07,Popo,Juego,1,Lucha,['Hadia'],0 days 00:00:30
5854,2019-06-07,Popo,Juego,1,Alogroo,['Jawie'],0 days 00:00:14
5855,2019-06-07,Popo,Juego,1,Jexp,[],0 days 00:01:15
5856,2019-06-07,Popo,Juego,1,Sen,[],0 days 00:00:16
5857,2019-06-07,Popo,Juego,1,Alogroo,['Jawie'],0 days 00:00:15
5858,2019-06-07,Popo,Juego,1,Sen,[],0 days 00:00:23
5859,2019-06-07,Popo,Juego,1,Ras,[],0 days 00:00:06
5860,2019-06-07,Popo,Juego,1,Alogroo,['Jawie'],0 days 00:00:04
5861,2019-06-07,Popo,Juego,2,Jacrob,[],0 days 00:00:45
5862,2019-06-07,Popo,Juego,2,Jexp,[],0 days 00:00:29
5863,2019-06-07,Popo,Juego,2,Jacrob,[],0 days 00:00:46
5864,2019-06-07,Popo,Juego,2,Jexp,[],0 days 00:00:24
5865,2019-06-07,Popo,Juego,2,Jacrob,[],0 days 00:03:04
5866,2019-06-07,Popo,Juego,2,Jexp,[],0 days 00:00:16
5867,2019-06-07,Popo,Juego,2,Jacrob,[],0 days 00:02:18
5868,2019-06-07,Popo,Juego,2,Jexp,[],0 days 00:00:57
5869,2019-06-07,Popo,Juego,2,Jacrob,[],0 days 00:00:41
5870,2019-06-07,Popo,Juego,2,Aprox,['Locky'],0 days 00:00:04
5871,2019-06-07,Popo,Juego,2,Jacrob,[],0 days 00:00:16
5872,2019-06-10,Popo,Juego,1,Jexp,[],0 days 00:00:26
5873,2019-06-10,Popo,Juego,1,Solj,['Locky'],0 days 00:00:04
5874,2019-06-10,Popo,Juego,1,Forr,[],0 days 00:00:26
5875,2019-06-10,Popo,Juego,1,Tum,[],0 days 00:00:14
5876,2019-06-10,Popo,Juego,1,Sen,[],0 days 00:00:30
5877,2019-06-10,Popo,Juego,1,Tre,[],0 days 00:00:01
5878,2019-06-10,Popo,Juego,1,Aprox,['Jawie'],0 days 00:00:09
5879,2019-06-10,Popo,Juego,1,Jun,['Jawie'],0 days 00:00:06
5880,2019-06-10,Popo,Juego,1,Jexp,[],0 days 00:00:19
5881,2019-06-10,Popo,Juego,1,Tum,[],0 days 00:00:25
5882,2019-06-10,Popo,Juego,1,Cam,[],0 days 00:00:04
5883,2019-06-10,Popo,Juego,1,Jexp,[],0 days 00:01:22
5884,2019-06-10,Popo,Juego,1,Alim,[],0 days 00:00:13
5885,2019-06-10,Popo,Juego,1,Jexp,[],0 days 00:01:28
5886,2019-06-10,Popo,Juego,1,Alim,[],0 days 00:00:15
5887,2019-06-10,Popo,Juego,1,Jexp,[],0 days 00:01:18
5888,2019-06-10,Popo,Juego,1,Aprox,['Hadia'],0 days 00:00:02
5889,2019-06-10,Popo,Juego,1,Jexp,[],0 days 00:00:58
5890,2019-06-10,Popo,Juego,1,Sen,[],0 days 00:00:08
5891,2019-06-10,Popo,Juego,1,Jacrob,[],0 days 00:00:02
5892,2019-06-10,Popo,Juego,1,Jexp,[],0 days 00:00:20
5893,2019-06-10,Popo,Juego,1,Tum,[],0 days 00:00:09
5894,2019-06-10,Popo,Juego,1,Aprox,['Hadia'],0 days 00:00:03
5895,2019-06-10,Popo,Juego,1,Jun,['Hadia'],0 days 00:00:58
5896,2019-06-10,Popo,Juego,2,Jexp,[],0 days 00:05:42
5897,2019-06-10,Popo,Juego,2,Alim,[],0 days 00:00:48
5898,2019-06-10,Popo,Juego,2,Jexp,[],0 days 00:01:29
5899,2019-06-10,Popo,Juego,2,Alim,[],0 days 00:00:25
5900,2019-06-10,Popo,Juego,2,Jexp,[],0 days 00:00:30
5901,2019-06-10,Popo,Juego,2,Alim,[],0 days 00:00:26
5902,2019-06-10,Popo,Juego,2,Jexp,[],0 days 00:00:40
5903,2019-06-11,Popo,Juego,1,Jacrob,[],0 days 00:01:24
5904,2019-06-11,Popo,Juego,1,Bra,[],0 days 00:00:20
5905,2019-06-11,Popo,Juego,1,Jexp,[],0 days 00:02:00
5906,2019-06-11,Popo,Juego,1,Aprox,['Storma'],0 days 00:00:05
5907,2019-06-11,Popo,Juego,1,Lucha,['Storma'],0 days 00:04:51
5908,2019-06-11,Popo,Juego,1,Tum,[],0 days 00:00:16
5909,2019-06-11,Popo,Juego,1,Jacrob,[],0 days 00:00:04
5910,2019-06-11,Popo,Juego,1,Lucha,['Storma'],0 days 00:01:05
5911,2019-06-11,Popo,Juego,2,Jun,['Locky'],0 days 00:03:58
5912,2019-06-11,Popo,Juego,2,Jexp,['Locky'],0 days 00:00:13
5913,2019-06-11,Popo,Juego,2,Solj,['Locky'],0 days 00:00:04
5914,2019-06-11,Popo,Juego,2,Jun,['Locky'],0 days 00:05:25
5915,2019-06-11,Popo,Juego,2,Alogroo,['Locky'],0 days 00:00:20
5916,2019-06-13,Popo,Juego,1,Jun,['Hadia'],0 days 00:00:16
5917,2019-06-13,Popo,Juego,1,Roba,['Hadia'],0 days 00:00:02
5918,2019-06-13,Popo,Juego,1,Jun,['Hadia'],0 days 00:00:04
5919,2019-06-13,Popo,Juego,1,Cam,[],0 days 00:00:04
5920,2019-06-13,Popo,Juego,1,Tre,[],0 days 00:00:22
5921,2019-06-13,Popo,Juego,1,Tum,[],0 days 00:00:01
5922,2019-06-13,Popo,Juego,1,Alim,[],0 days 00:05:39
5923,2019-06-13,Popo,Juego,1,Tum,[],0 days 00:00:41
5924,2019-06-13,Popo,Juego,1,Ras,[],0 days 00:00:06
5925,2019-06-13,Popo,Juego,1,Alim,[],0 days 00:00:44
5926,2019-06-13,Popo,Juego,1,Groo,[],0 days 00:01:26
5927,2019-06-13,Popo,Juego,1,Alim,[],0 days 00:00:34
5928,2019-06-13,Popo,Juego,2,Jexp,[],0 days 00:06:16
5929,2019-06-13,Popo,Juego,2,Jacrob,[],0 days 00:00:06
5930,2019-06-13,Popo,Juego,2,Bra,[],0 days 00:00:17
5931,2019-06-13,Popo,Juego,2,Jacrob,[],0 days 00:00:02
5932,2019-06-13,Popo,Juego,2,Solj,['Hadia'],0 days 00:00:01
5933,2019-06-13,Popo,Juego,2,Lucha,['Hadia'],0 days 00:01:21
5934,2019-06-13,Popo,Juego,2,Aprox,['Storma'],0 days 00:00:05
5935,2019-06-13,Popo,Juego,2,Lucha,"['Storma', 'Hadia']",0 days 00:00:04
5936,2019-06-13,Popo,Juego,2,Cam,[],0 days 00:00:44
5937,2019-06-13,Popo,Juego,2,Sen,[],0 days 00:00:02
5938,2019-06-13,Popo,Juego,2,Jexp,[],0 days 00:00:18
5939,2019-06-13,Popo,Juego,2,Cam,[],0 days 00:00:15
5940,2019-06-13,Popo,Juego,2,Bra,[],0 days 00:00:03
5941,2019-06-13,Popo,Juego,2,Jun,['Jawie'],0 days 00:00:24
5942,2019-06-13,Popo,Juego,2,Aprox,['Hadia'],0 days 00:00:02
5943,2019-06-13,Popo,Juego,2,Jun,"['Jawie', 'Hadia']",0 days 00:00:05
5944,2019-06-14,Popo,Juego,1,Jun,['Locky'],0 days 00:10:00
5945,2019-06-14,Popo,Juego,2,Tum,[],0 days 00:00:20
5946,2019-06-14,Popo,Juego,2,Sen,[],0 days 00:00:13
5947,2019-06-14,Popo,Juego,2,Tum,[],0 days 00:00:42
5948,2019-06-14,Popo,Juego,2,Sen,[],0 days 00:00:13
5949,2019-06-14,Popo,Juego,2,Jexp,[],0 days 00:00:27
5950,2019-06-14,Popo,Juego,2,Solj,['Locky'],0 days 00:00:08
5951,2019-06-14,Popo,Juego,2,Alogroo,[],0 days 00:00:07
5952,2019-06-14,Popo,Juego,2,Jexp,[],0 days 00:00:32
5953,2019-06-14,Popo,Juego,2,Aprox,['Locky'],0 days 00:00:02
5954,2019-06-14,Popo,Juego,2,Jacrob,[],0 days 00:00:04
5955,2019-06-14,Popo,Juego,2,Jun,['Locky'],0 days 00:00:10
5956,2019-06-14,Popo,Juego,2,Alogroo,['Locky'],0 days 00:02:31
5957,2019-06-14,Popo,Juego,2,Jun,['Locky'],0 days 00:00:06
5958,2019-06-14,Popo,Juego,2,Alogroo,['Locky'],0 days 00:00:40
5959,2019-06-14,Popo,Juego,2,Cam,[],0 days 00:00:12
5960,2019-06-14,Popo,Juego,2,Sen,[],0 days 00:00:07
5961,2019-06-14,Popo,Juego,2,Groo,[],0 days 00:02:06
5962,2019-06-14,Popo,Juego,2,Sen,[],0 days 00:00:21
5963,2019-06-14,Popo,Juego,2,Groo,[],0 days 00:00:17
5964,2019-06-14,Popo,Juego,2,Aprox,['Locky'],0 days 00:00:03
5965,2019-06-14,Popo,Juego,2,Cam,[],0 days 00:00:06
5966,2019-06-14,Popo,Juego,2,Groo,[],0 days 00:00:12
5967,2019-06-14,Popo,Juego,2,Aprox,['Locky'],0 days 00:00:05
5968,2019-06-14,Popo,Juego,2,Jun,['Locky'],0 days 00:00:21
5969,2019-06-17,Popo,Juego,1,Jun,"['Locky', 'Storma']",0 days 00:01:05
5970,2019-06-17,Popo,Juego,1,Jun,['Locky'],0 days 00:01:04
5971,2019-06-17,Popo,Juego,1,Alim,[],0 days 00:00:28
5972,2019-06-17,Popo,Juego,1,Cam,[],0 days 00:00:08
5973,2019-06-17,Popo,Juego,1,Jexp,[],0 days 00:00:25
5974,2019-06-17,Popo,Juego,1,Alim,[],0 days 00:00:11
5975,2019-06-17,Popo,Juego,1,Jexp,[],0 days 00:03:02
5976,2019-06-17,Popo,Juego,1,Forr,[],0 days 00:00:12
5977,2019-06-17,Popo,Juego,1,Aprox,"['Locky', 'Storma']",0 days 00:00:05
5978,2019-06-17,Popo,Juego,1,Jun,"['Locky', 'Storma']",0 days 00:00:08
5979,2019-06-17,Popo,Juego,1,Solj,['Locky'],0 days 00:00:05
5980,2019-06-17,Popo,Juego,1,Mama,['Locky'],0 days 00:00:44
5981,2019-06-17,Popo,Juego,1,Jun,"['Locky', 'Storma']",0 days 00:00:08
5982,2019-06-17,Popo,Juego,1,Forr,[],0 days 00:00:36
5983,2019-06-17,Popo,Juego,1,Cuad,[],0 days 00:00:08
5984,2019-06-17,Popo,Juego,1,Cam,[],0 days 00:00:23
5985,2019-06-17,Popo,Juego,1,Sen,[],0 days 00:00:03
5986,2019-06-17,Popo,Juego,1,Alim,[],0 days 00:01:10
5987,2019-06-25,Popo,Postjuego,1,Jun,['Jawie'],0 days 00:01:06
5988,2019-06-25,Popo,Postjuego,1,Jexp,[],0 days 00:00:44
5989,2019-06-25,Popo,Postjuego,1,Ras,[],0 days 00:00:05
5990,2019-06-25,Popo,Postjuego,1,Jexp,[],0 days 00:00:09
5991,2019-06-25,Popo,Postjuego,1,Sen,[],0 days 00:00:15
5992,2019-06-25,Popo,Postjuego,1,Jexp,[],0 days 00:00:22
5993,2019-06-25,Popo,Postjuego,1,Groo,[],0 days 00:00:03
5994,2019-06-25,Popo,Postjuego,1,Jexp,[],0 days 00:00:05
5995,2019-06-25,Popo,Postjuego,1,Groo,[],0 days 00:00:05
5996,2019-06-25,Popo,Postjuego,1,Jexp,[],0 days 00:00:10
5997,2019-06-25,Popo,Postjuego,1,Forr,[],0 days 00:00:30
5998,2019-06-25,Popo,Postjuego,1,Aprox,['Locky'],0 days 00:00:03
5999,2019-06-25,Popo,Postjuego,1,Jun,['Locky'],0 days 00:00:12
6000,2019-06-25,Popo,Postjuego,1,Jexp,[],0 days 00:00:46
6001,2019-06-25,Popo,Postjuego,1,Aprox,['Hadia'],0 days 00:00:02
6002,2019-06-25,Popo,Postjuego,1,Jun,['Hadia'],0 days 00:00:10
6003,2019-06-25,Popo,Postjuego,1,Jexp,[],0 days 00:01:11
6004,2019-06-25,Popo,Postjuego,1,Ras,[],0 days 00:00:04
6005,2019-06-25,Popo,Postjuego,1,Jexp,[],0 days 00:00:40
6006,2019-06-25,Popo,Postjuego,1,Aprox,['Hadia'],0 days 00:00:05
6007,2019-06-25,Popo,Postjuego,1,Jun,['Hadia'],0 days 00:00:05
6008,2019-06-25,Popo,Postjuego,1,Jexp,[],0 days 00:00:15
6009,2019-06-25,Popo,Postjuego,1,Aprox,['Hadia'],0 days 00:00:05
6010,2019-06-25,Popo,Postjuego,1,Jun,['Hadia'],0 days 00:00:03
6011,2019-06-25,Popo,Postjuego,1,Lucha,['Hadia'],0 days 00:00:19
6012,2019-06-25,Popo,Postjuego,1,Jexp,[],0 days 00:00:35
6013,2019-06-25,Popo,Postjuego,2,Jun,"['Locky', 'Storma']",0 days 00:10:00
6014,2019-06-26,Popo,Postjuego,1,Jun,['Locky'],0 days 00:01:11
6015,2019-06-26,Popo,Postjuego,1,Mama,['Locky'],0 days 00:00:39
6016,2019-06-26,Popo,Postjuego,1,Jacrob,[],0 days 00:00:01
6017,2019-06-26,Popo,Postjuego,1,Cam,[],0 days 00:00:28
6018,2019-06-26,Popo,Postjuego,1,Jexp,[],0 days 00:01:24
6019,2019-06-26,Popo,Postjuego,1,Cuad,[],0 days 00:00:11
6020,2019-06-26,Popo,Postjuego,1,Jexp,[],0 days 00:00:11
6021,2019-06-26,Popo,Postjuego,1,Cam,[],0 days 00:00:10
6022,2019-06-26,Popo,Postjuego,1,Aprox,['Locky'],0 days 00:00:02
6023,2019-06-26,Popo,Postjuego,1,Cuad,[],0 days 00:00:12
6024,2019-06-26,Popo,Postjuego,1,Aprox,['Locky'],0 days 00:00:05
6025,2019-06-26,Popo,Postjuego,1,Forr,[],0 days 00:00:16
6026,2019-06-26,Popo,Postjuego,1,Cam,[],0 days 00:00:06
6027,2019-06-26,Popo,Postjuego,1,Alim,[],0 days 00:05:09
6028,2019-06-26,Popo,Postjuego,2,Alim,[],0 days 00:00:38
6029,2019-06-26,Popo,Postjuego,2,Jacrob,[],0 days 00:00:22
6030,2019-06-26,Popo,Postjuego,2,Sen,[],0 days 00:00:05
6031,2019-06-26,Popo,Postjuego,2,Jacrob,[],0 days 00:00:12
6032,2019-06-26,Popo,Postjuego,2,Lucha,['Storma'],0 days 00:00:57
6033,2019-06-26,Popo,Postjuego,2,Jacrob,[],0 days 00:00:04
6034,2019-06-26,Popo,Postjuego,2,Alim,[],0 days 00:00:19
6035,2019-06-26,Popo,Postjuego,2,Solj,['Storma'],0 days 00:00:03
6036,2019-06-26,Popo,Postjuego,2,Forr,[],0 days 00:00:29
6037,2019-06-26,Popo,Postjuego,2,Tre,[],0 days 00:00:05
6038,2019-06-26,Popo,Postjuego,2,Cam,[],0 days 00:00:08
6039,2019-06-26,Popo,Postjuego,2,Jacrob,[],0 days 00:00:12
6040,2019-06-26,Popo,Postjuego,2,Lucha,['Storma'],0 days 00:00:37
6041,2019-06-26,Popo,Postjuego,2,Jacrob,[],0 days 00:00:02
6042,2019-06-26,Popo,Postjuego,2,Alim,[],0 days 00:00:26
6043,2019-06-26,Popo,Postjuego,2,Jacrob,[],0 days 00:00:13
6044,2019-06-26,Popo,Postjuego,2,Alim,[],0 days 00:00:38
6045,2019-06-26,Popo,Postjuego,2,Cam,[],0 days 00:00:02
6046,2019-06-26,Popo,Postjuego,2,Aprox,['Jawie'],0 days 00:00:02
6047,2019-06-26,Popo,Postjuego,2,Jun,['Jawie'],0 days 00:00:10
6048,2019-06-26,Popo,Postjuego,2,Jacrob,[],0 days 00:00:08
6049,2019-06-26,Popo,Postjuego,2,Aprox,['Jawie'],0 days 00:00:02
6050,2019-06-26,Popo,Postjuego,2,Jun,['Jawie'],0 days 00:00:20
6051,2019-06-26,Popo,Postjuego,2,Alim,[],0 days 00:00:30
6052,2019-06-26,Popo,Postjuego,2,Solj,['Hadia'],0 days 00:00:03
6053,2019-06-26,Popo,Postjuego,2,Lucha,['Hadia'],0 days 00:02:07
6054,2019-06-26,Popo,Postjuego,2,Sen,[],0 days 00:00:10
6055,2019-06-26,Popo,Postjuego,2,Jacrob,[],0 days 00:00:25
6056,2019-06-26,Popo,Postjuego,2,Jexp,[],0 days 00:00:12
6057,2019-06-26,Popo,Postjuego,2,Solj,['Hadia'],0 days 00:00:02
6058,2019-06-26,Popo,Postjuego,2,Lucha,['Hadia'],0 days 00:00:16
6059,2019-06-27,Popo,Postjuego,1,Jun,['Locky'],0 days 00:01:59
6060,2019-06-27,Popo,Postjuego,1,Pub,[],0 days 00:00:02
6061,2019-06-27,Popo,Postjuego,1,Jun,['Locky'],0 days 00:07:59
6062,2019-06-27,Popo,Postjuego,2,Sen,[],0 days 00:00:26
6063,2019-06-27,Popo,Postjuego,2,Jacrob,[],0 days 00:00:02
6064,2019-06-27,Popo,Postjuego,2,Solj,['Hadia'],0 days 00:00:02
6065,2019-06-27,Popo,Postjuego,2,Lucha,['Hadia'],0 days 00:00:18
6066,2019-06-27,Popo,Postjuego,2,Tre,[],0 days 00:00:07
6067,2019-06-27,Popo,Postjuego,2,Sen,[],0 days 00:00:24
6068,2019-06-27,Popo,Postjuego,2,Bra,[],0 days 00:00:03
6069,2019-06-27,Popo,Postjuego,2,Jacrob,[],0 days 00:00:08
6070,2019-06-27,Popo,Postjuego,2,Lucha,['Hadia'],0 days 00:00:25
6071,2019-06-27,Popo,Postjuego,2,Cam,[],0 days 00:00:12
6072,2019-06-27,Popo,Postjuego,2,Tum,[],0 days 00:00:03
6073,2019-06-27,Popo,Postjuego,2,Aprox,['Storma'],0 days 00:00:05
6074,2019-06-27,Popo,Postjuego,2,Solj,['Storma'],0 days 00:00:05
6075,2019-06-27,Popo,Postjuego,2,Lucha,['Storma'],0 days 00:01:40
6076,2019-06-27,Popo,Postjuego,2,Cam,[],0 days 00:00:10
6077,2019-06-27,Popo,Postjuego,2,Cuad,[],0 days 00:00:15
6078,2019-06-27,Popo,Postjuego,2,Cam,[],0 days 00:00:05
6079,2019-06-27,Popo,Postjuego,2,Tum,[],0 days 00:00:10
6080,2019-06-27,Popo,Postjuego,2,Aprox,['Storma'],0 days 00:00:02
6081,2019-06-27,Popo,Postjuego,2,Solj,['Storma'],0 days 00:00:02
6082,2019-06-27,Popo,Postjuego,2,Lucha,['Storma'],0 days 00:05:16
6083,2019-06-28,Popo,Postjuego,1,Jun,['Locky'],0 days 00:06:30
6084,2019-06-28,Popo,Postjuego,1,Groo,[],0 days 00:01:24
6085,2019-06-28,Popo,Postjuego,1,Jun,['Locky'],0 days 00:00:21
6086,2019-06-28,Popo,Postjuego,1,Cam,[],0 days 00:00:10
6087,2019-06-28,Popo,Postjuego,1,Alim,[],0 days 00:00:59
6088,2019-06-28,Popo,Postjuego,1,Cam,[],0 days 00:00:04
6089,2019-06-28,Popo,Postjuego,1,Jacrob,[],0 days 00:00:16
6090,2019-06-28,Popo,Postjuego,1,Alim,[],0 days 00:00:12
6091,2019-06-28,Popo,Postjuego,1,Solj,['Hadia'],0 days 00:00:02
6092,2019-06-28,Popo,Postjuego,1,Lucha,['Hadia'],0 days 00:00:02
6093,2019-06-28,Popo,Postjuego,2,Jun,['Locky'],0 days 00:01:01
6094,2019-06-28,Popo,Postjuego,2,Mama,['Locky'],0 days 00:03:49
6095,2019-06-28,Popo,Postjuego,2,Jun,['Locky'],0 days 00:00:19
6096,2019-06-28,Popo,Postjuego,2,Forr,[],0 days 00:00:30
6097,2019-06-28,Popo,Postjuego,2,Ras,[],0 days 00:00:09
6098,2019-06-28,Popo,Postjuego,2,Cam,[],0 days 00:00:09
6099,2019-06-28,Popo,Postjuego,2,Forr,[],0 days 00:00:13
6100,2019-06-28,Popo,Postjuego,2,Aprox,['Storma'],0 days 00:00:03
6101,2019-06-28,Popo,Postjuego,2,Solj,['Storma'],0 days 00:00:08
6102,2019-06-28,Popo,Postjuego,2,Lucha,['Storma'],0 days 00:01:44
6103,2019-06-28,Popo,Postjuego,2,Alogroo,['Storma'],0 days 00:00:19
6104,2019-06-28,Popo,Postjuego,2,Lucha,['Storma'],0 days 00:01:26
6105,2019-07-01,Popo,Postjuego,1,Alim,[],0 days 00:04:13
6106,2019-07-01,Popo,Postjuego,1,Bra,[],0 days 00:00:02
6107,2019-07-01,Popo,Postjuego,1,Aprox,"['Jawie', 'Storma']",0 days 00:00:02
6108,2019-07-01,Popo,Postjuego,1,Jun,"['Jawie', 'Storma']",0 days 00:03:07
6109,2019-07-01,Popo,Postjuego,1,Groo,[],0 days 00:00:10
6110,2019-07-01,Popo,Postjuego,1,Jun,"['Jawie', 'Storma']",0 days 00:00:31
6111,2019-07-01,Popo,Postjuego,1,Cam,[],0 days 00:00:08
6112,2019-07-01,Popo,Postjuego,1,Jacrob,[],0 days 00:00:09
6113,2019-07-01,Popo,Postjuego,1,Tum,[],0 days 00:00:06
6114,2019-07-01,Popo,Postjuego,1,Alim,[],0 days 00:01:00
6115,2019-07-01,Popo,Postjuego,1,Aprox,['Hadia'],0 days 00:00:05
6116,2019-07-01,Popo,Postjuego,1,Solj,['Hadia'],0 days 00:00:02
6117,2019-07-01,Popo,Postjuego,1,Lucha,['Hadia'],0 days 00:00:30
6118,2019-07-01,Popo,Postjuego,2,Jun,['Locky'],0 days 00:05:07
6119,2019-07-01,Popo,Postjuego,2,Aprox,['Storma'],0 days 00:00:05
6120,2019-07-01,Popo,Postjuego,2,Cam,[],0 days 00:00:32
6121,2019-07-01,Popo,Postjuego,2,Sen,[],0 days 00:00:31
6122,2019-07-01,Popo,Postjuego,2,Cam,[],0 days 00:00:20
6123,2019-07-01,Popo,Postjuego,2,Tre,[],0 days 00:00:05
6124,2019-07-01,Popo,Postjuego,2,Bra,[],0 days 00:00:25
6125,2019-07-01,Popo,Postjuego,2,Tre,[],0 days 00:00:03
6126,2019-07-01,Popo,Postjuego,2,Forr,[],0 days 00:00:42
6127,2019-07-01,Popo,Postjuego,2,Cam,[],0 days 00:00:08
6128,2019-07-01,Popo,Postjuego,2,Alim,[],0 days 00:00:13
6129,2019-07-01,Popo,Postjuego,2,Forr,[],0 days 00:01:55
6130,2019-07-02,Popo,Postjuego,1,Jun,['Locky'],0 days 00:10:00
6131,2019-07-02,Popo,Postjuego,2,Tum,[],0 days 00:00:21
6132,2019-07-02,Popo,Postjuego,2,Solj,['Storma'],0 days 00:00:02
6133,2019-07-02,Popo,Postjuego,2,Jun,['Storma'],0 days 00:00:12
6134,2019-07-02,Popo,Postjuego,2,Alim,[],0 days 00:00:15
6135,2019-07-02,Popo,Postjuego,2,Cam,[],0 days 00:00:22
6136,2019-07-02,Popo,Postjuego,2,Jacrob,[],0 days 00:00:13
6137,2019-07-02,Popo,Postjuego,2,Jexp,[],0 days 00:02:25
6138,2019-07-02,Popo,Postjuego,2,Cam,[],0 days 00:00:07
6139,2019-07-02,Popo,Postjuego,2,Forr,[],0 days 00:00:20
6140,2019-07-02,Popo,Postjuego,2,Alim,[],0 days 00:01:26
6141,2019-07-02,Popo,Postjuego,2,Forr,[],0 days 00:00:23
6142,2019-07-02,Popo,Postjuego,2,Jacrob,[],0 days 00:00:02
6143,2019-07-02,Popo,Postjuego,2,Forr,[],0 days 00:00:22
6144,2019-07-02,Popo,Postjuego,2,Aprox,['Storma'],0 days 00:00:02
6145,2019-07-02,Popo,Postjuego,2,Jun,['Storma'],0 days 00:00:03
